frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
8,8.16,8.15,2.52,2.53,5.87,1.85,13.2,0.09,0.047,0.06
9,8.05,8.02,2.55,2.54,5.99,1.77,14.08,0.09,0.044,0.06
10,8.14,8.1,2.58,2.57,6.05,1.38,14.37,0.08,0.041,0.05
11,8.33,8.31,2.57,2.56,6.06,4.17,14.54,0.1,0.044,0.05
12,8.41,8.39,2.58,2.58,6.01,4.56,14.57,0.1,0.04,0.06
13,8.2,8.19,2.6,2.61,5.96,4.27,14.54,0.1,0.036,0.06
14,8.2,8.19,2.55,2.55,6.13,3.89,14.51,0.1,0.04,0.06
15,8.2,8.19,2.55,2.55,6.13,3.89,14.51,0.1,0.04,0.06
16,8.2,8.19,2.55,2.55,6.13,3.89,14.51,0.1,0.04,0.06
17,8.2,8.19,2.55,2.55,6.13,3.89,14.51,0.1,0.04,0.06
1,8.16,8.16,2.51,2.51,6.08,2.21,13.84,0.01,0.039,0.05
2,8.03,8.03,2.57,2.53,5.87,3.3,13.75,0.0,0.047,0.05
3,8.05,8.07,2.52,2.51,5.7,2.39,12.87,0.02,0.053,0.06
4,8.21,8.25,2.52,2.51,5.53,2.32,11.54,0.02,0.064,0.06
5,8.14,8.18,2.54,2.53,5.84,1.63,12.38,0.04,0.066,0.07
6,8.33,8.34,2.56,2.57,5.52,1.26,9.73,0.07,0.056,0.07
7,8.31,8.31,2.57,2.58,5.51,3.74,9.78,0.09,0.056,0.07
8,8.19,8.18,2.57,2.57,5.8,1.98,13.19,0.09,0.046,0.07
9,8.06,8.04,2.6,2.6,5.92,1.8,13.91,0.09,0.045,0.06
10,8.13,8.1,2.66,2.65,5.91,1.52,14.29,0.09,0.041,0.06
11,8.23,8.21,2.67,2.66,6.09,2.77,15.01,0.09,0.043,0.05
12,8.33,8.31,2.58,2.58,6.08,3.74,14.56,0.1,0.044,0.06
13,8.43,8.41,2.57,2.57,6.0,4.79,14.61,0.11,0.041,0.06
14,8.19,8.18,2.56,2.56,6.1,3.84,14.48,0.09,0.038,0.06
15,8.19,8.18,2.56,2.56,6.1,3.84,14.48,0.09,0.038,0.06
16,8.19,8.18,2.56,2.56,6.1,3.84,14.48,0.09,0.038,0.06
17,8.19,8.18,2.56,2.56,6.1,3.84,14.48,0.09,0.038,0.06
18,8.19,8.18,2.56,2.56,6.1,3.84,14.48,0.09,0.038,0.06
1,7.59,7.65,2.77,2.81,5.5,1.63,9.76,0.08,0.031,0.09
2,8.01,8.0,2.53,2.49,5.85,2.54,13.49,-0.01,0.046,0.04
3,8.04,8.07,2.53,2.5,5.7,2.46,12.92,0.01,0.052,0.05
4,8.21,8.24,2.52,2.51,5.5,2.4,11.5,0.02,0.063,0.06
5,8.13,8.16,2.54,2.54,5.83,1.66,12.37,0.03,0.065,0.07
6,8.3,8.33,2.52,2.52,5.76,1.65,12.11,0.05,0.061,0.07
7,8.36,8.36,2.56,2.57,5.41,1.43,8.75,0.07,0.058,0.07
8,8.31,8.32,2.53,2.54,5.49,3.78,9.5,0.1,0.054,0.07
9,8.05,8.03,2.58,2.58,5.9,1.88,13.88,0.09,0.045,0.06
10,8.13,8.1,2.67,2.66,5.91,1.54,14.25,0.09,0.041,0.06
11,8.23,8.21,2.67,2.66,6.08,2.73,15.0,0.09,0.042,0.05
12,8.27,8.25,2.64,2.63,6.11,2.26,14.78,0.08,0.045,0.06
13,8.41,8.37,2.59,2.57,6.04,4.46,14.73,0.1,0.04,0.05
14,8.4,8.38,2.54,2.53,6.01,4.62,14.54,0.1,0.042,0.06
15,8.2,8.19,2.55,2.55,6.1,4.14,14.47,0.09,0.037,0.05
16,8.2,8.19,2.55,2.55,6.1,4.14,14.47,0.09,0.037,0.05
17,8.2,8.19,2.55,2.55,6.1,4.14,14.47,0.09,0.037,0.05
18,8.2,8.19,2.55,2.55,6.1,4.14,14.47,0.09,0.037,0.05
19,8.2,8.19,2.55,2.55,6.1,4.14,14.47,0.09,0.037,0.05
1,8.96,8.91,2.54,2.5,6.01,1.93,15.14,0.04,0.037,0.03
2,8.6,8.58,2.32,2.29,6.01,5.14,14.36,0.02,0.036,0.05
3,8.54,8.51,2.35,2.32,5.94,5.21,14.18,0.01,0.034,0.05
4,8.36,8.35,2.38,2.37,6.03,4.71,14.18,0.04,0.037,0.05
5,8.22,8.21,2.49,2.43,6.08,3.05,13.89,0.01,0.046,0.04
6,8.05,8.04,2.58,2.51,5.87,2.72,13.7,0.02,0.053,0.04
7,8.05,8.07,2.52,2.5,5.71,2.47,12.93,0.02,0.053,0.05
8,8.22,8.25,2.52,2.51,5.51,2.38,11.5,0.03,0.063,0.06
9,8.13,8.17,2.53,2.53,5.83,1.66,12.37,0.03,0.066,0.07
10,8.29,8.31,2.52,2.52,5.76,1.66,12.1,0.05,0.062,0.07
11,8.31,8.31,2.57,2.58,5.5,3.76,9.77,0.09,0.056,0.07
12,8.18,8.17,2.57,2.57,5.81,1.99,13.17,0.09,0.047,0.07
13,8.06,8.04,2.6,2.6,5.92,1.8,13.93,0.09,0.045,0.06
14,8.13,8.1,2.66,2.66,5.92,1.53,14.28,0.09,0.041,0.06
15,8.22,8.2,2.67,2.66,6.09,2.78,14.99,0.09,0.043,0.05
16,8.33,8.31,2.58,2.57,6.08,3.76,14.55,0.1,0.045,0.06
17,8.42,8.4,2.57,2.57,5.99,4.8,14.62,0.1,0.04,0.06
18,8.19,8.18,2.56,2.56,6.11,3.89,14.47,0.09,0.038,0.06
19,8.19,8.18,2.56,2.56,6.11,3.89,14.47,0.09,0.038,0.06
20,8.19,8.18,2.56,2.56,6.11,3.89,14.47,0.09,0.038,0.06
21,8.19,8.18,2.56,2.56,6.11,3.89,14.47,0.09,0.038,0.06
22,8.19,8.18,2.56,2.56,6.11,3.89,14.47,0.09,0.038,0.06
1,7.99,7.99,2.52,2.48,5.84,3.07,13.56,0.01,0.046,0.05
2,8.02,8.02,2.51,2.47,5.85,3.54,13.64,0.0,0.045,0.05
3,8.17,8.2,2.55,2.55,5.45,2.38,11.59,0.02,0.061,0.06
4,8.11,8.16,2.63,2.63,5.76,1.57,12.49,0.03,0.065,0.07
5,8.27,8.3,2.6,2.61,5.78,1.51,12.02,0.05,0.06,0.07
6,8.34,8.35,2.56,2.58,5.52,1.27,9.76,0.07,0.055,0.07
7,8.31,8.32,2.56,2.58,5.5,3.75,9.78,0.09,0.056,0.07
8,8.17,8.17,2.57,2.57,5.82,1.98,13.19,0.09,0.046,0.07
9,8.05,8.03,2.55,2.54,5.98,1.78,14.09,0.09,0.045,0.06
10,8.13,8.1,2.66,2.66,5.9,1.49,14.28,0.09,0.04,0.06
11,8.27,8.25,2.56,2.56,6.15,3.25,14.99,0.09,0.04,0.06
12,8.31,8.28,2.51,2.51,6.1,4.43,14.63,0.09,0.04,0.05
13,8.41,8.4,2.51,2.51,6.03,4.53,14.51,0.1,0.04,0.06
14,8.2,8.18,2.56,2.56,6.11,3.85,14.51,0.1,0.037,0.06
15,8.2,8.18,2.56,2.56,6.11,3.85,14.51,0.1,0.037,0.06
16,8.2,8.18,2.56,2.56,6.11,3.85,14.51,0.1,0.037,0.06
17,8.2,8.18,2.56,2.56,6.11,3.85,14.51,0.1,0.037,0.06
18,8.2,8.18,2.56,2.56,6.11,3.85,14.51,0.1,0.037,0.06
1,8.06,8.06,2.57,2.54,5.7,2.33,13.18,0.05,0.056,0.05
2,8.19,8.24,2.56,2.53,5.46,2.32,11.6,0.04,0.066,0.06
3,8.15,8.2,2.61,2.61,5.78,1.44,12.45,0.05,0.064,0.07
4,8.28,8.32,2.6,2.6,5.77,1.5,12.02,0.06,0.061,0.07
5,8.33,8.33,2.57,2.58,5.52,1.26,9.74,0.07,0.056,0.07
6,8.31,8.31,2.57,2.59,5.5,3.75,9.77,0.09,0.056,0.07
7,8.17,8.17,2.57,2.57,5.81,1.99,13.17,0.09,0.047,0.07
8,8.06,8.04,2.59,2.59,5.92,1.81,13.93,0.09,0.043,0.06
9,8.13,8.1,2.67,2.66,5.92,1.5,14.26,0.09,0.04,0.06
10,8.28,8.26,2.57,2.57,6.14,3.34,15.0,0.09,0.04,0.06
11,8.31,8.29,2.61,2.6,6.08,3.16,14.64,0.1,0.044,0.05
12,8.41,8.4,2.5,2.49,6.04,4.79,14.58,0.1,0.041,0.06
13,8.21,8.19,2.55,2.54,6.12,4.3,14.52,0.09,0.036,0.05
14,8.21,8.19,2.55,2.54,6.12,4.3,14.52,0.09,0.036,0.05
15,8.21,8.19,2.55,2.54,6.12,4.3,14.52,0.09,0.036,0.05
16,8.21,8.19,2.55,2.54,6.12,4.3,14.52,0.09,0.036,0.05
17,8.21,8.19,2.55,2.54,6.12,4.3,14.52,0.09,0.036,0.05
1,8.92,8.89,2.58,2.52,6.09,4.47,14.67,0.02,0.037,0.04
2,8.55,8.52,2.4,2.34,6.0,5.01,14.28,0.03,0.036,0.04
3,8.37,8.36,2.44,2.41,5.96,4.75,13.97,0.04,0.044,0.05
4,8.26,8.23,2.46,2.41,6.07,2.34,13.93,0.05,0.047,0.04
5,8.09,8.1,2.56,2.52,5.64,2.55,13.08,0.03,0.059,0.05
6,8.2,8.26,2.56,2.53,5.45,2.3,11.6,0.05,0.068,0.05
7,8.14,8.2,2.6,2.6,5.79,1.44,12.47,0.06,0.065,0.07
8,8.28,8.31,2.6,2.6,5.79,1.5,12.0,0.05,0.062,0.07
9,8.33,8.34,2.57,2.58,5.51,1.26,9.73,0.07,0.055,0.07
10,8.31,8.32,2.57,2.58,5.5,3.77,9.8,0.09,0.056,0.07
11,8.17,8.15,2.52,2.52,5.86,1.85,13.2,0.09,0.047,0.07
12,8.04,8.02,2.55,2.53,5.98,1.79,14.09,0.09,0.045,0.06
13,8.13,8.1,2.59,2.57,6.06,1.39,14.42,0.08,0.041,0.05
14,8.27,8.25,2.56,2.56,6.17,3.37,15.06,0.09,0.041,0.06
15,8.31,8.27,2.52,2.51,6.13,4.31,14.65,0.09,0.04,0.05
16,8.19,8.18,2.59,2.6,5.96,4.13,14.46,0.1,0.038,0.06
17,8.22,8.2,2.54,2.54,6.09,4.45,14.42,0.1,0.037,0.06
18,8.22,8.2,2.54,2.54,6.09,4.45,14.42,0.1,0.037,0.06
19,8.22,8.2,2.54,2.54,6.09,4.45,14.42,0.1,0.037,0.06
20,8.22,8.2,2.54,2.54,6.09,4.45,14.42,0.1,0.037,0.06
21,8.22,8.2,2.54,2.54,6.09,4.45,14.42,0.1,0.037,0.06
1,8.89,8.86,2.55,2.52,6.15,4.29,14.89,0.0,0.036,0.05
2,8.55,8.51,2.37,2.31,5.93,5.35,14.17,0.0,0.036,0.04
3,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
4,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
5,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
6,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
7,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
8,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
9,8.52,8.49,2.38,2.32,5.98,5.04,14.26,0.02,0.036,0.05
