frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
108,5.86,5.88,2.43,2.43,6.87,1.89,15.15,0.19,0.027,0.14
109,5.89,5.91,2.44,2.44,6.83,2.01,15.42,0.18,0.027,0.14
110,5.91,5.95,2.42,2.43,6.77,2.06,15.57,0.19,0.025,0.14
111,4.47,4.48,4.09,4.09,6.26,1.64,11.26,0.19,0.03,0.13
112,4.26,4.27,4.35,4.33,6.23,1.7,9.87,0.2,0.035,0.14
113,4.32,4.3,4.08,4.08,6.56,4.71,13.68,0.19,0.037,0.15
114,4.31,4.29,4.11,4.11,6.61,4.43,14.38,0.18,0.038,0.14
115,4.26,4.25,4.05,4.06,6.71,4.2,14.56,0.19,0.042,0.14
116,4.43,4.42,3.91,3.89,6.75,4.16,15.03,0.19,0.047,0.15
117,4.35,4.33,4.12,4.12,6.62,4.45,14.68,0.19,0.048,0.16
118,6.06,6.07,2.43,2.48,6.23,4.43,13.24,0.2,0.054,0.16
119,6.29,6.3,2.54,2.61,5.86,4.64,10.29,0.2,0.06,0.16
120,6.56,6.61,2.42,2.51,5.61,3.12,8.12,0.2,0.063,0.16
121,6.52,6.56,2.45,2.53,5.63,2.89,8.01,0.19,0.065,0.16
122,6.52,6.59,2.43,2.51,5.71,2.12,8.93,0.17,0.07,0.16
123,6.03,6.09,2.61,2.66,5.88,2.09,11.1,0.14,0.068,0.15
124,6.27,6.35,2.37,2.41,5.82,1.92,11.09,0.13,0.07,0.15
125,6.25,6.3,2.22,2.27,5.75,4.52,10.15,0.1,0.063,0.15
