frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
3,6.59,6.61,2.53,2.45,6.17,1.58,13.54,0.07,0.017,0.04
4,6.63,6.72,2.44,2.38,6.13,1.84,12.22,0.09,0.026,0.05
5,6.55,6.83,2.47,2.43,6.39,1.37,12.46,0.08,0.087,0.08
6,6.53,6.59,2.36,2.25,6.93,1.12,16.01,0.08,0.031,0.04
7,6.63,6.65,2.35,2.23,6.75,1.02,16.92,0.1,0.008,0.03
8,6.87,6.8,2.53,2.43,5.75,0.73,9.98,0.11,-0.01,0.03
9,6.68,6.65,2.64,2.54,5.55,1.08,9.68,0.14,-0.022,0.05
10,6.79,6.83,2.47,2.44,6.39,2.87,15.57,0.14,-0.025,0.06
11,6.79,6.83,2.39,2.36,6.42,2.96,15.47,0.14,-0.024,0.05
12,7.23,7.26,2.04,2.04,5.78,6.35,11.75,0.16,-0.028,0.05
13,7.17,7.22,2.27,2.28,5.43,6.77,11.49,0.18,0.0,0.06
14,6.96,6.98,2.21,2.18,5.39,6.97,11.06,0.19,0.001,0.06
15,7.26,7.36,1.96,2.02,4.72,7.12,11.14,0.22,0.015,0.08
16,6.91,6.94,2.39,2.41,4.46,6.54,10.3,0.2,0.013,0.07
17,7.28,7.34,2.08,2.09,4.22,6.6,10.53,0.24,0.031,0.07
