frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
17,5.92,6.11,2.87,2.97,7.85,3.68,16.13,0.24,-0.118,0.0
18,5.92,6.11,2.87,2.97,7.85,3.68,16.13,0.24,-0.118,0.0
1,5.89,5.94,2.95,2.93,6.43,2.66,10.26,0.25,-0.181,0.01
2,6.27,6.42,3.11,3.19,7.3,5.18,16.4,0.24,-0.172,0.01
3,5.98,6.12,2.88,2.99,7.49,4.03,16.48,0.21,-0.137,0.01
4,5.88,6.04,2.87,2.97,7.58,4.03,16.42,0.25,-0.129,0.01
5,5.88,6.05,2.85,2.94,7.71,4.64,16.67,0.25,-0.125,0.0
6,5.89,6.04,2.92,2.98,7.79,4.69,16.48,0.25,-0.122,0.01
7,5.9,6.07,2.81,2.88,7.55,3.56,16.07,0.24,-0.125,0.01
8,5.87,6.03,2.72,2.83,7.55,3.53,15.96,0.24,-0.126,0.0
9,5.92,6.08,2.72,2.82,7.6,3.55,15.97,0.23,-0.123,0.0
10,5.82,6.01,3.03,3.1,7.85,3.72,16.35,0.23,-0.119,0.01
11,5.87,6.06,2.89,2.96,7.79,3.56,16.39,0.23,-0.12,0.01
12,5.81,6.02,2.98,3.07,7.86,3.82,16.29,0.24,-0.114,0.0
13,5.91,6.1,2.82,2.94,7.62,3.62,16.24,0.24,-0.119,0.01
14,5.9,6.08,2.91,3.01,7.63,3.72,16.25,0.24,-0.114,0.01
15,5.9,6.08,2.91,3.01,7.63,3.72,16.25,0.24,-0.114,0.01
16,5.9,6.08,2.91,3.01,7.63,3.72,16.25,0.24,-0.114,0.01
17,5.9,6.08,2.91,3.01,7.63,3.72,16.25,0.24,-0.114,0.01
18,5.9,6.08,2.91,3.01,7.63,3.72,16.25,0.24,-0.114,0.01
1,7.07,7.14,3.34,3.31,4.64,1.12,7.8,-0.13,0.0,0.13
2,7.07,7.14,3.34,3.31,4.64,1.12,7.8,-0.13,0.0,0.13
3,7.07,7.14,3.34,3.31,4.64,1.12,7.8,-0.13,0.0,0.13
4,7.07,7.14,3.34,3.31,4.64,1.12,7.8,-0.13,0.0,0.13
