frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
302,7.69,7.68,2.57,2.52,6.11,1.17,11.4,0.07,0.002,0.04
303,7.69,7.69,2.55,2.51,6.13,1.17,11.35,0.08,0.001,0.04
304,7.69,7.68,2.56,2.51,6.13,1.17,11.39,0.08,0.001,0.04
305,7.67,7.66,2.55,2.5,6.15,1.15,11.52,0.07,0.006,0.04
306,7.67,7.67,2.55,2.5,6.14,1.15,11.49,0.08,0.008,0.04
307,7.69,7.68,2.57,2.52,6.12,1.17,11.41,0.08,0.004,0.04
308,7.68,7.68,2.57,2.52,6.13,1.18,11.39,0.07,-0.001,0.04
309,7.67,7.67,2.55,2.5,6.14,1.17,11.42,0.07,0.006,0.04
310,7.67,7.67,2.55,2.5,6.14,1.17,11.42,0.07,0.006,0.04
311,7.67,7.67,2.55,2.5,6.14,1.17,11.42,0.07,0.006,0.04
312,7.68,7.69,2.56,2.51,6.13,1.18,11.32,0.08,0.005,0.04
313,7.68,7.69,2.56,2.51,6.13,1.18,11.32,0.08,0.005,0.04
314,7.69,7.69,2.56,2.51,6.13,1.17,11.39,0.08,0.002,0.04
315,7.69,7.69,2.56,2.51,6.12,1.18,11.34,0.08,0.006,0.04
316,7.68,7.68,2.55,2.5,6.13,1.17,11.4,0.08,-0.001,0.04
317,7.69,7.69,2.56,2.51,6.12,1.17,11.32,0.08,0.002,0.04
318,7.69,7.69,2.56,2.51,6.12,1.17,11.39,0.08,0.003,0.04
319,7.69,7.69,2.56,2.51,6.12,1.18,11.38,0.08,0.003,0.04
320,7.69,7.68,2.55,2.5,6.13,1.17,11.39,0.08,0.002,0.04
321,7.67,7.67,2.55,2.51,6.15,1.16,11.42,0.07,0.005,0.04
322,7.69,7.69,2.55,2.5,6.12,1.18,11.32,0.08,0.004,0.04
323,7.68,7.68,2.55,2.5,6.12,1.16,11.39,0.08,-0.002,0.04
324,7.69,7.68,2.56,2.51,6.12,1.17,11.36,0.08,0.003,0.04
325,7.69,7.68,2.56,2.51,6.11,1.17,11.39,0.08,0.0,0.04
326,7.69,7.69,2.55,2.51,6.11,1.18,11.33,0.08,0.004,0.04
327,7.69,7.69,2.56,2.51,6.11,1.18,11.4,0.08,0.005,0.04
328,7.68,7.68,2.56,2.51,6.12,1.17,11.39,0.08,0.002,0.04
329,7.68,7.68,2.57,2.52,6.14,1.18,11.36,0.07,0.0,0.04
330,7.69,7.69,2.56,2.51,6.12,1.17,11.34,0.08,0.003,0.04
331,7.67,7.67,2.55,2.5,6.15,1.15,11.5,0.08,0.007,0.04
332,7.67,7.67,2.56,2.5,6.14,1.16,11.47,0.07,0.01,0.04
333,7.68,7.67,2.55,2.51,6.16,1.15,11.48,0.08,0.005,0.04
334,7.68,7.67,2.56,2.5,6.14,1.15,11.49,0.08,0.008,0.04
335,7.68,7.67,2.56,2.51,6.13,1.18,11.39,0.07,0.007,0.04
336,7.67,7.66,2.55,2.5,6.14,1.16,11.49,0.07,0.008,0.04
337,7.69,7.69,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
338,7.69,7.69,2.56,2.51,6.11,1.17,11.37,0.08,-0.001,0.04
339,7.69,7.69,2.56,2.51,6.11,1.17,11.37,0.08,-0.001,0.04
340,7.69,7.69,2.56,2.51,6.11,1.17,11.37,0.08,-0.001,0.04
341,7.69,7.69,2.56,2.51,6.11,1.17,11.37,0.08,-0.001,0.04
342,7.67,7.67,2.56,2.51,6.14,1.17,11.43,0.07,0.007,0.04
343,7.69,7.69,2.56,2.51,6.12,1.18,11.32,0.08,0.004,0.04
344,7.69,7.69,2.56,2.51,6.12,1.17,11.4,0.08,0.003,0.04
345,7.69,7.68,2.56,2.51,6.12,1.17,11.4,0.08,0.001,0.04
346,7.69,7.69,2.55,2.5,6.12,1.17,11.4,0.08,0.004,0.04
347,7.69,7.69,2.56,2.51,6.11,1.17,11.39,0.08,0.001,0.04
348,7.69,7.69,2.56,2.51,6.12,1.18,11.32,0.08,0.004,0.04
349,7.67,7.67,2.55,2.5,6.16,1.14,11.46,0.08,0.002,0.04
