frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
264,7.18,7.19,2.75,2.84,6.33,4.39,14.83,0.13,-0.049,-0.03
265,7.19,7.2,2.75,2.85,6.33,4.4,14.84,0.13,-0.051,-0.03
266,7.19,7.19,2.75,2.85,6.33,4.4,14.87,0.13,-0.05,-0.03
267,7.18,7.19,2.75,2.85,6.33,4.38,14.83,0.13,-0.05,-0.03
268,7.18,7.19,2.76,2.86,6.31,4.4,14.82,0.13,-0.051,-0.03
269,7.19,7.2,2.75,2.85,6.31,4.41,14.84,0.13,-0.052,-0.03
270,7.18,7.19,2.75,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
271,7.19,7.19,2.75,2.85,6.31,4.39,14.83,0.13,-0.052,-0.03
272,7.19,7.2,2.76,2.85,6.3,4.39,14.84,0.13,-0.051,-0.03
273,7.18,7.19,2.75,2.84,6.34,4.39,14.85,0.13,-0.05,-0.03
274,7.19,7.2,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
275,7.19,7.2,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
276,7.19,7.19,2.75,2.85,6.33,4.38,14.84,0.13,-0.051,-0.03
277,7.18,7.19,2.76,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
278,7.18,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.051,-0.03
279,7.19,7.19,2.76,2.85,6.32,4.4,14.83,0.13,-0.051,-0.03
280,7.18,7.19,2.75,2.85,6.31,4.39,14.82,0.13,-0.051,-0.03
281,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
282,7.19,7.2,2.76,2.86,6.3,4.4,14.84,0.13,-0.052,-0.03
283,7.18,7.19,2.76,2.85,6.31,4.39,14.84,0.13,-0.05,-0.03
284,7.2,7.2,2.76,2.85,6.3,4.41,14.82,0.13,-0.051,-0.03
285,7.18,7.19,2.75,2.85,6.32,4.39,14.82,0.13,-0.051,-0.03
286,7.19,7.19,2.76,2.86,6.32,4.38,14.83,0.13,-0.05,-0.03
287,7.18,7.19,2.75,2.85,6.32,4.38,14.84,0.13,-0.05,-0.03
288,7.19,7.2,2.75,2.84,6.33,4.38,14.85,0.13,-0.049,-0.03
289,7.19,7.2,2.75,2.84,6.33,4.39,14.85,0.13,-0.05,-0.03
290,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
291,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
292,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
293,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
294,7.18,7.19,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
295,7.18,7.19,2.76,2.85,6.31,4.39,14.83,0.13,-0.051,-0.03
296,7.19,7.19,2.75,2.85,6.31,4.39,14.83,0.13,-0.053,-0.03
297,7.18,7.19,2.76,2.86,6.31,4.38,14.83,0.13,-0.052,-0.03
298,7.18,7.19,2.76,2.85,6.32,4.38,14.82,0.13,-0.05,-0.03
299,7.19,7.19,2.76,2.85,6.32,4.4,14.83,0.13,-0.048,-0.03
300,7.19,7.2,2.75,2.85,6.33,4.39,14.85,0.13,-0.05,-0.03
301,7.19,7.2,2.74,2.84,6.33,4.39,14.85,0.13,-0.051,-0.03
302,7.19,7.19,2.75,2.85,6.32,4.39,14.84,0.13,-0.051,-0.03
303,7.18,7.19,2.75,2.85,6.33,4.39,14.82,0.13,-0.05,-0.03
304,7.19,7.19,2.76,2.85,6.31,4.4,14.82,0.13,-0.051,-0.03
305,7.19,7.2,2.75,2.85,6.33,4.39,14.84,0.13,-0.049,-0.03
306,7.19,7.2,2.75,2.85,6.32,4.39,14.83,0.13,-0.049,-0.03
307,7.19,7.2,2.75,2.84,6.33,4.39,14.84,0.13,-0.05,-0.03
308,7.18,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.051,-0.03
309,7.19,7.2,2.76,2.85,6.31,4.39,14.83,0.13,-0.05,-0.03
310,7.19,7.19,2.75,2.85,6.33,4.39,14.84,0.13,-0.051,-0.03
311,7.19,7.19,2.75,2.85,6.33,4.39,14.83,0.13,-0.051,-0.03
312,7.18,7.19,2.75,2.85,6.32,4.39,14.85,0.13,-0.05,-0.03
313,7.19,7.19,2.75,2.85,6.31,4.4,14.83,0.13,-0.05,-0.03
