frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
140,8.07,8.06,3.51,3.52,5.8,1.63,12.29,0.05,-0.044,0.06
141,7.57,7.58,3.97,3.98,5.77,1.63,12.37,0.05,-0.041,0.06
142,7.57,7.58,3.97,3.98,5.77,1.63,12.37,0.05,-0.041,0.06
143,7.57,7.58,3.97,3.98,5.77,1.63,12.37,0.05,-0.041,0.06
144,8.34,8.33,3.26,3.28,5.78,1.66,12.31,0.05,-0.044,0.06
145,7.68,7.68,3.78,3.78,5.8,1.61,12.36,0.05,-0.04,0.06
146,7.54,7.55,3.96,3.95,5.78,1.63,12.35,0.05,-0.04,0.06
147,7.59,7.6,3.85,3.86,5.8,1.62,12.39,0.05,-0.041,0.06
148,7.74,7.74,3.73,3.73,5.82,1.61,12.33,0.05,-0.042,0.06
149,7.53,7.54,3.97,3.97,5.77,1.63,12.37,0.05,-0.04,0.06
150,7.42,7.42,4.14,4.16,5.79,1.6,12.36,0.05,-0.043,0.06
151,8.34,8.33,3.28,3.3,5.78,1.65,12.29,0.05,-0.044,0.07
152,7.61,7.62,3.82,3.82,5.81,1.61,12.36,0.05,-0.04,0.06
153,7.57,7.58,3.96,3.97,5.78,1.62,12.38,0.04,-0.041,0.06
154,7.52,7.52,4.0,3.99,5.77,1.63,12.36,0.05,-0.04,0.06
155,7.54,7.55,3.94,3.94,5.81,1.62,12.37,0.05,-0.04,0.06
156,7.56,7.56,4.0,4.01,5.8,1.62,12.35,0.05,-0.042,0.06
157,7.53,7.54,3.96,3.96,5.78,1.65,12.33,0.05,-0.04,0.06
158,7.43,7.43,4.1,4.12,5.79,1.6,12.35,0.05,-0.043,0.06
159,8.41,8.4,3.21,3.23,5.77,1.65,12.29,0.05,-0.044,0.07
160,7.95,7.94,3.58,3.59,5.8,1.62,12.35,0.05,-0.043,0.07
161,7.54,7.55,3.93,3.94,5.8,1.61,12.32,0.05,-0.041,0.06
162,7.56,7.57,3.97,3.98,5.8,1.63,12.38,0.05,-0.041,0.06
163,8.19,8.18,3.38,3.39,5.79,1.65,12.32,0.05,-0.044,0.06
164,7.93,7.92,3.63,3.64,5.8,1.61,12.32,0.05,-0.042,0.07
165,7.95,7.95,3.57,3.58,5.78,1.64,12.34,0.05,-0.043,0.06
166,7.56,7.57,3.88,3.89,5.81,1.61,12.34,0.05,-0.041,0.06
167,7.59,7.6,3.94,3.95,5.78,1.62,12.38,0.05,-0.041,0.06
168,7.52,7.53,4.01,4.01,5.79,1.63,12.38,0.05,-0.041,0.06
169,8.07,8.06,3.5,3.52,5.8,1.63,12.3,0.05,-0.044,0.07
170,7.55,7.56,3.99,4.0,5.78,1.63,12.4,0.05,-0.041,0.06
171,8.29,8.29,3.3,3.32,5.78,1.65,12.32,0.05,-0.044,0.06
172,8.29,8.29,3.3,3.32,5.78,1.65,12.32,0.05,-0.044,0.06
173,7.48,7.49,4.02,4.02,5.79,1.64,12.34,0.05,-0.04,0.06
174,7.67,7.67,3.78,3.79,5.81,1.6,12.34,0.05,-0.041,0.06
175,7.55,7.55,3.95,3.95,5.77,1.65,12.34,0.05,-0.04,0.06
176,7.58,7.59,3.98,3.98,5.77,1.63,12.35,0.05,-0.042,0.06
177,7.89,7.88,3.65,3.66,5.8,1.61,12.32,0.05,-0.042,0.07
178,7.56,7.56,3.89,3.89,5.8,1.61,12.38,0.05,-0.041,0.06
179,7.58,7.59,3.94,3.94,5.77,1.63,12.38,0.05,-0.04,0.06
180,8.09,8.08,3.48,3.49,5.8,1.63,12.31,0.05,-0.043,0.06
181,8.17,8.16,3.41,3.42,5.8,1.64,12.32,0.05,-0.043,0.06
182,8.01,8.0,3.56,3.58,5.79,1.62,12.32,0.05,-0.043,0.07
183,7.88,7.88,3.61,3.62,5.8,1.62,12.32,0.05,-0.043,0.06
184,8.36,8.35,3.26,3.28,5.77,1.65,12.29,0.05,-0.045,0.07
185,7.54,7.55,3.87,3.87,5.84,1.61,12.37,0.05,-0.039,0.06
186,7.59,7.59,3.98,3.99,5.78,1.62,12.35,0.05,-0.043,0.06
187,7.57,7.57,3.94,3.94,5.78,1.66,12.32,0.05,-0.04,0.06
188,7.44,7.45,4.12,4.13,5.79,1.62,12.37,0.05,-0.044,0.06
189,7.82,7.81,3.78,3.79,5.78,1.62,12.32,0.05,-0.043,0.07
190,7.56,7.57,3.88,3.88,5.8,1.62,12.36,0.05,-0.04,0.06
191,8.37,8.37,3.2,3.22,5.79,1.65,12.34,0.05,-0.045,0.06
