frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
169,5.58,5.52,2.42,2.41,7.38,1.32,14.71,-0.07,0.049,0.11
170,5.58,5.52,2.42,2.41,7.39,1.32,14.66,-0.07,0.05,0.11
171,5.58,5.52,2.42,2.41,7.37,1.33,14.69,-0.07,0.049,0.11
172,5.58,5.53,2.42,2.41,7.38,1.32,14.66,-0.07,0.049,0.11
173,5.59,5.53,2.41,2.4,7.37,1.33,14.65,-0.07,0.049,0.11
174,5.59,5.53,2.42,2.41,7.37,1.32,14.67,-0.07,0.049,0.11
175,5.59,5.53,2.42,2.42,7.38,1.33,14.68,-0.07,0.049,0.11
176,5.59,5.53,2.43,2.42,7.38,1.33,14.68,-0.07,0.049,0.11
177,5.59,5.53,2.43,2.42,7.36,1.33,14.65,-0.07,0.048,0.11
178,5.59,5.53,2.42,2.42,7.38,1.32,14.68,-0.07,0.049,0.11
179,5.59,5.53,2.42,2.41,7.39,1.32,14.66,-0.07,0.049,0.11
180,5.58,5.52,2.42,2.41,7.38,1.32,14.66,-0.07,0.049,0.11
181,5.59,5.53,2.42,2.42,7.36,1.33,14.62,-0.07,0.049,0.11
182,5.59,5.53,2.42,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
183,5.59,5.53,2.42,2.42,7.36,1.33,14.67,-0.07,0.048,0.11
184,5.58,5.52,2.43,2.42,7.39,1.33,14.68,-0.07,0.049,0.11
185,5.58,5.52,2.42,2.42,7.38,1.33,14.71,-0.07,0.05,0.11
186,5.58,5.53,2.43,2.42,7.37,1.33,14.65,-0.07,0.049,0.11
187,5.59,5.53,2.43,2.42,7.36,1.33,14.7,-0.07,0.049,0.11
188,5.59,5.53,2.43,2.42,7.35,1.33,14.66,-0.07,0.048,0.11
189,5.59,5.53,2.43,2.42,7.35,1.33,14.66,-0.07,0.048,0.11
190,5.59,5.53,2.43,2.42,7.35,1.33,14.66,-0.07,0.048,0.11
191,5.59,5.53,2.44,2.44,7.36,1.34,14.66,-0.07,0.048,0.11
192,5.6,5.54,2.43,2.42,7.37,1.33,14.67,-0.07,0.049,0.11
193,5.59,5.53,2.43,2.42,7.36,1.33,14.64,-0.07,0.049,0.11
194,5.59,5.53,2.42,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
195,5.59,5.53,2.43,2.42,7.37,1.33,14.62,-0.07,0.049,0.11
196,5.59,5.53,2.44,2.43,7.36,1.33,14.64,-0.07,0.049,0.11
197,5.59,5.53,2.44,2.43,7.37,1.33,14.69,-0.07,0.049,0.11
198,5.58,5.52,2.44,2.43,7.38,1.34,14.63,-0.07,0.05,0.11
199,5.59,5.53,2.42,2.41,7.37,1.33,14.71,-0.07,0.05,0.11
200,5.58,5.53,2.43,2.42,7.37,1.33,14.69,-0.07,0.049,0.11
201,5.59,5.53,2.42,2.42,7.36,1.33,14.68,-0.07,0.049,0.11
