frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
532,8.41,8.37,1.86,1.98,6.86,4.38,18.0,0.08,-0.032,0.08
533,8.4,8.35,1.87,1.98,6.83,4.16,17.94,0.08,-0.033,0.07
534,8.41,8.38,1.87,1.99,6.85,4.36,18.01,0.08,-0.03,0.08
535,8.41,8.36,1.87,1.98,6.84,4.23,17.9,0.08,-0.033,0.07
536,8.42,8.38,1.86,1.98,6.85,4.67,17.94,0.08,-0.032,0.08
537,8.4,8.36,1.86,1.98,6.85,4.42,17.95,0.08,-0.031,0.08
538,8.41,8.36,1.86,1.97,6.85,4.32,17.97,0.08,-0.033,0.07
539,8.39,8.34,1.87,1.98,6.84,4.16,17.93,0.08,-0.034,0.07
540,8.4,8.36,1.89,2.01,6.85,4.35,18.0,0.08,-0.032,0.08
541,8.4,8.35,1.88,1.99,6.83,4.21,17.88,0.08,-0.034,0.07
542,8.41,8.37,1.87,1.99,6.84,4.67,17.95,0.08,-0.032,0.08
543,8.41,8.37,1.86,1.98,6.84,4.5,17.95,0.08,-0.031,0.08
544,8.41,8.36,1.86,1.97,6.85,4.55,17.96,0.08,-0.032,0.07
545,8.39,8.35,1.88,2.0,6.85,4.18,17.91,0.08,-0.031,0.08
546,8.43,8.39,1.85,1.97,6.85,4.68,17.99,0.08,-0.031,0.08
547,8.4,8.37,1.87,1.99,6.85,4.3,17.98,0.08,-0.031,0.08
548,8.41,8.36,1.86,1.98,6.83,4.31,17.93,0.08,-0.033,0.07
549,8.4,8.35,1.86,1.97,6.86,4.54,17.96,0.08,-0.031,0.08
550,8.4,8.36,1.86,1.98,6.84,4.56,17.93,0.08,-0.032,0.08
551,8.4,8.36,1.86,1.98,6.86,4.51,17.95,0.08,-0.031,0.08
552,8.4,8.35,1.86,1.97,6.85,4.58,17.97,0.08,-0.033,0.07
553,8.4,8.35,1.86,1.97,6.85,4.58,17.97,0.08,-0.033,0.07
554,8.4,8.35,1.86,1.97,6.85,4.58,17.97,0.08,-0.033,0.07
555,8.4,8.35,1.86,1.97,6.85,4.58,17.97,0.08,-0.033,0.07
556,8.4,8.35,1.87,1.98,6.84,4.21,17.92,0.08,-0.034,0.07
557,8.4,8.35,1.87,1.98,6.84,4.21,17.92,0.08,-0.034,0.07
558,8.39,8.35,1.87,1.99,6.85,4.18,17.94,0.08,-0.031,0.08
559,8.4,8.36,1.88,2.0,6.85,4.25,17.97,0.08,-0.031,0.08
