frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
3,6.84,6.79,2.65,2.63,6.24,0.68,14.05,0.04,-0.017,0.09
4,7.03,6.97,2.66,2.63,6.29,0.71,14.16,0.0,-0.023,0.08
5,7.4,7.37,2.12,2.13,6.17,0.8,13.88,-0.04,-0.028,0.07
6,7.25,7.23,2.52,2.51,6.29,0.86,13.68,-0.08,-0.034,0.06
7,7.14,7.14,2.53,2.54,6.31,0.8,13.65,-0.11,-0.041,0.06
8,6.97,6.98,2.56,2.58,6.25,0.85,13.66,-0.18,-0.042,0.07
9,6.97,6.98,2.47,2.5,6.62,0.77,13.59,-0.18,-0.041,0.08
10,7.17,7.14,2.85,2.86,6.37,0.71,13.75,-0.23,-0.044,0.08
11,7.21,7.19,2.6,2.63,6.15,0.81,13.6,-0.23,-0.046,0.09
12,8.92,8.9,1.92,1.98,6.28,0.7,14.34,-0.29,-0.057,0.1
13,8.82,8.77,1.94,1.98,6.28,0.68,14.24,-0.31,-0.071,0.1
14,8.5,8.42,1.94,1.97,6.52,0.51,14.21,-0.29,-0.091,0.11
15,7.73,7.66,1.98,2.02,6.38,0.63,14.01,-0.25,-0.101,0.12
16,6.87,6.81,2.33,2.34,6.66,0.77,14.08,-0.2,-0.109,0.12
17,6.56,6.5,2.71,2.72,6.4,0.77,13.53,-0.17,-0.111,0.12
18,6.34,6.3,2.92,2.93,6.41,0.84,14.15,-0.13,-0.102,0.14
19,6.32,6.26,2.87,2.88,6.55,0.89,13.92,-0.11,-0.099,0.14
20,6.06,6.01,3.16,3.17,6.61,0.87,14.1,-0.1,-0.097,0.14
21,6.06,6.01,3.16,3.17,6.61,0.87,14.1,-0.1,-0.097,0.14
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,6.2,6.16,2.84,2.85,6.4,0.85,14.71,0.02,-0.021,0.12
4,5.7,5.67,2.58,2.59,6.52,0.9,13.81,0.06,-0.027,0.13
5,5.73,5.69,2.55,2.56,6.57,0.93,13.48,0.05,-0.028,0.14
6,5.64,5.6,3.02,3.03,6.44,0.97,14.09,0.04,-0.025,0.13
7,5.67,5.58,2.69,2.71,6.51,0.99,13.53,0.09,-0.025,0.13
8,5.72,5.66,2.5,2.55,6.46,1.05,13.16,0.05,-0.02,0.11
9,5.89,5.76,3.05,3.04,6.35,1.38,13.57,0.12,-0.021,0.08
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
3,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
4,7.36,7.35,2.48,2.49,6.18,0.72,13.95,0.01,-0.025,0.07
5,7.08,7.06,2.61,2.61,6.23,0.75,13.71,-0.1,-0.04,0.07
6,7.04,7.03,2.64,2.66,6.18,0.74,13.75,-0.12,-0.042,0.07
7,7.05,7.04,2.36,2.37,6.33,0.73,13.3,-0.14,-0.042,0.07
8,6.96,6.95,2.56,2.59,6.45,0.8,13.36,-0.17,-0.038,0.08
9,7.07,7.04,2.9,2.92,6.45,0.66,13.47,-0.23,-0.045,0.08
10,7.13,7.1,2.81,2.84,6.24,0.75,13.54,-0.23,-0.044,0.09
11,8.93,8.91,1.93,1.98,6.26,0.69,14.26,-0.28,-0.058,0.09
12,8.88,8.82,2.04,2.06,6.43,0.57,14.26,-0.29,-0.071,0.1
13,8.52,8.44,1.93,1.95,6.35,0.55,14.16,-0.28,-0.088,0.11
14,7.68,7.63,2.0,2.04,6.33,0.64,14.06,-0.26,-0.096,0.13
15,6.86,6.8,2.36,2.38,6.53,0.74,13.81,-0.2,-0.112,0.13
16,6.57,6.52,2.73,2.74,6.48,0.78,13.34,-0.17,-0.109,0.12
17,6.42,6.38,2.8,2.81,6.67,0.86,14.59,-0.13,-0.102,0.14
18,6.25,6.2,2.86,2.86,6.57,0.83,13.74,-0.1,-0.102,0.14
19,6.25,6.2,2.86,2.86,6.57,0.83,13.74,-0.1,-0.102,0.14
20,6.25,6.2,2.86,2.86,6.57,0.83,13.74,-0.1,-0.102,0.14
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,6.2,6.16,2.84,2.85,6.4,0.85,14.71,0.02,-0.021,0.12
4,5.65,5.6,2.53,2.52,6.55,0.94,13.48,0.05,-0.027,0.14
5,5.73,5.69,2.55,2.56,6.57,0.93,13.48,0.05,-0.028,0.14
6,5.64,5.6,3.02,3.03,6.44,0.97,14.09,0.04,-0.025,0.13
7,5.66,5.6,2.57,2.6,6.45,1.04,13.28,0.08,-0.016,0.13
8,5.67,5.61,2.48,2.5,6.48,1.06,13.46,0.06,-0.018,0.11
9,5.79,5.72,2.93,2.96,6.33,0.93,13.83,0.08,-0.017,0.1
10,5.7,5.54,3.18,3.16,6.39,2.58,13.57,0.15,-0.017,0.07
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
3,6.68,6.64,3.01,2.98,6.25,0.75,14.03,0.08,-0.002,0.09
4,7.04,6.98,2.61,2.59,6.26,0.66,13.84,0.0,-0.025,0.08
5,7.38,7.37,2.15,2.16,6.23,0.77,13.61,-0.04,-0.025,0.07
6,7.38,7.36,2.56,2.57,6.24,0.78,13.52,-0.08,-0.038,0.07
7,7.05,7.06,2.52,2.56,6.26,0.73,13.45,-0.11,-0.043,0.08
8,7.13,7.12,2.37,2.41,6.35,0.73,13.73,-0.18,-0.042,0.08
9,6.96,6.96,2.51,2.54,6.49,0.75,13.58,-0.18,-0.04,0.08
10,7.15,7.13,2.81,2.82,6.37,0.69,13.44,-0.23,-0.042,0.08
11,7.48,7.46,2.33,2.37,6.3,0.71,13.81,-0.25,-0.047,0.09
12,7.59,7.58,2.54,2.57,6.16,0.78,13.87,-0.26,-0.046,0.09
13,8.82,8.79,2.01,2.03,6.4,0.62,14.18,-0.29,-0.071,0.1
14,8.91,8.84,1.91,1.94,6.34,0.63,14.08,-0.3,-0.072,0.1
15,7.72,7.66,1.96,2.0,6.15,0.64,14.03,-0.24,-0.101,0.12
16,6.91,6.87,2.31,2.31,6.64,0.77,13.89,-0.19,-0.102,0.13
17,6.57,6.52,2.49,2.49,6.63,0.8,14.34,-0.16,-0.108,0.13
18,6.45,6.41,2.74,2.76,6.4,0.83,14.23,-0.13,-0.105,0.14
19,6.27,6.21,2.98,3.0,6.51,0.9,14.36,-0.1,-0.098,0.14
20,5.98,5.96,3.11,3.11,6.7,0.9,14.61,-0.1,-0.095,0.15
21,5.98,5.96,3.11,3.11,6.7,0.9,14.61,-0.1,-0.095,0.15
1,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
2,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
3,6.12,6.06,2.54,2.47,5.85,7.21,13.59,0.2,-0.011,0.11
1,5.72,5.67,3.16,3.15,6.62,1.82,14.94,0.13,-0.008,0.09
2,6.57,6.54,2.83,2.82,6.19,0.76,13.53,0.07,0.001,0.09
3,6.78,6.74,2.66,2.65,6.42,0.73,13.92,0.02,-0.016,0.09
4,7.0,6.93,2.72,2.71,6.24,0.63,14.21,0.0,-0.024,0.08
5,7.35,7.34,2.43,2.43,6.23,0.8,13.87,-0.03,-0.026,0.07
6,7.23,7.23,2.52,2.52,6.3,0.81,14.08,-0.07,-0.034,0.06
7,7.11,7.1,2.67,2.66,6.13,0.87,13.51,-0.11,-0.037,0.06
8,7.05,7.03,2.5,2.51,6.37,0.75,13.35,-0.14,-0.044,0.07
9,7.02,7.02,2.49,2.52,6.58,0.78,13.74,-0.18,-0.04,0.08
10,7.13,7.11,2.48,2.51,6.39,0.81,13.77,-0.2,-0.04,0.08
11,7.09,7.06,2.77,2.79,6.32,0.76,13.66,-0.23,-0.047,0.08
12,7.53,7.51,2.35,2.38,6.15,0.71,13.65,-0.25,-0.049,0.09
13,8.9,8.88,2.02,2.09,6.28,0.63,14.28,-0.27,-0.06,0.1
14,8.87,8.8,1.91,1.93,6.22,0.54,14.14,-0.3,-0.07,0.1
15,7.67,7.6,1.99,2.02,6.22,0.68,14.12,-0.25,-0.101,0.12
16,7.71,7.64,2.02,2.04,6.23,0.7,13.87,-0.26,-0.099,0.12
17,6.88,6.84,2.4,2.4,6.65,0.79,13.89,-0.2,-0.104,0.13
18,6.59,6.56,2.68,2.68,6.44,0.79,14.04,-0.16,-0.104,0.13
19,6.27,6.23,2.87,2.88,6.45,0.86,14.01,-0.12,-0.105,0.13
20,6.04,6.0,3.17,3.18,6.56,0.87,14.17,-0.1,-0.098,0.14
21,6.04,6.0,3.17,3.18,6.56,0.87,14.17,-0.1,-0.098,0.14
22,6.04,6.0,3.17,3.18,6.56,0.87,14.17,-0.1,-0.098,0.14
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
4,5.63,5.58,2.46,2.44,6.43,0.99,13.52,0.04,-0.019,0.12
5,5.83,5.77,2.77,2.77,6.48,0.98,13.76,0.06,-0.029,0.13
6,5.67,5.61,2.66,2.69,6.44,1.03,12.96,0.08,-0.013,0.12
7,5.71,5.66,2.59,2.63,6.4,1.0,12.76,0.07,-0.015,0.12
8,5.82,5.72,2.9,2.92,6.34,0.85,13.33,0.08,-0.015,0.11
9,5.8,5.64,3.1,3.05,6.33,2.5,14.05,0.14,-0.018,0.07
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
3,7.36,7.35,2.48,2.49,6.18,0.72,13.95,0.01,-0.025,0.07
4,7.08,7.06,2.61,2.61,6.23,0.75,13.71,-0.1,-0.04,0.07
5,7.02,7.01,2.44,2.47,6.24,0.72,13.41,-0.15,-0.045,0.07
6,7.1,7.1,2.4,2.43,6.3,0.82,13.54,-0.18,-0.043,0.08
7,7.17,7.14,2.53,2.55,6.4,0.8,13.52,-0.2,-0.04,0.08
8,7.03,7.0,2.77,2.78,6.41,0.79,13.57,-0.21,-0.039,0.08
9,7.15,7.11,2.87,2.88,6.52,0.66,13.45,-0.23,-0.046,0.08
10,7.15,7.11,2.87,2.88,6.52,0.66,13.45,-0.23,-0.046,0.08
11,7.55,7.52,2.5,2.54,6.58,0.73,13.79,-0.24,-0.05,0.09
12,8.52,8.44,1.92,1.93,6.32,0.57,14.17,-0.28,-0.088,0.11
13,7.67,7.63,2.0,2.03,6.33,0.64,14.01,-0.26,-0.099,0.12
14,6.92,6.89,2.28,2.31,6.69,0.79,14.05,-0.19,-0.105,0.13
15,6.6,6.56,2.61,2.62,6.45,0.83,13.93,-0.16,-0.108,0.13
16,6.42,6.39,2.9,2.9,6.44,0.79,13.6,-0.12,-0.103,0.13
17,6.19,6.12,2.97,2.97,6.54,0.86,13.43,-0.1,-0.102,0.13
18,6.19,6.12,2.97,2.97,6.54,0.86,13.43,-0.1,-0.102,0.13
19,6.19,6.12,2.97,2.97,6.54,0.86,13.43,-0.1,-0.102,0.13
20,6.19,6.12,2.97,2.97,6.54,0.86,13.43,-0.1,-0.102,0.13
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
4,5.63,5.58,2.46,2.44,6.43,0.99,13.52,0.04,-0.019,0.12
5,5.83,5.77,2.77,2.77,6.48,0.98,13.76,0.06,-0.029,0.13
6,5.81,5.74,2.61,2.64,6.52,1.02,13.47,0.07,-0.023,0.13
7,5.69,5.63,2.53,2.56,6.48,1.0,13.06,0.07,-0.015,0.12
8,5.54,5.43,3.23,3.25,6.39,0.89,13.34,0.08,-0.014,0.11
9,5.63,5.48,3.42,3.45,6.3,0.89,13.12,0.13,-0.025,0.09
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.8,6.75,2.72,2.71,6.19,0.61,14.13,0.08,-0.012,0.09
3,6.8,6.75,2.72,2.71,6.19,0.61,14.13,0.08,-0.012,0.09
4,6.8,6.75,2.72,2.71,6.19,0.61,14.13,0.08,-0.012,0.09
5,7.01,6.93,2.46,2.44,6.21,0.65,14.04,0.03,-0.026,0.08
6,7.01,6.93,2.46,2.44,6.21,0.65,14.04,0.03,-0.026,0.08
7,7.31,7.32,2.43,2.45,6.13,0.76,13.48,-0.04,-0.037,0.07
8,7.16,7.17,2.36,2.4,6.35,0.77,13.76,-0.17,-0.044,0.07
9,7.2,7.16,2.8,2.82,6.47,0.71,13.69,-0.23,-0.044,0.08
10,7.51,7.47,2.31,2.34,6.45,0.72,13.62,-0.25,-0.051,0.09
11,8.95,8.92,1.95,1.99,6.49,0.7,14.43,-0.28,-0.06,0.09
12,8.86,8.78,1.96,1.99,6.13,0.62,14.3,-0.3,-0.073,0.11
13,8.53,8.44,1.94,1.98,6.23,0.57,14.1,-0.28,-0.09,0.12
14,7.71,7.65,1.98,2.02,6.26,0.6,14.01,-0.25,-0.1,0.12
15,6.89,6.85,2.31,2.32,6.6,0.79,13.88,-0.19,-0.104,0.13
16,6.63,6.59,2.58,2.59,6.37,0.83,13.88,-0.14,-0.107,0.13
17,6.27,6.21,3.03,3.04,6.38,0.84,14.15,-0.13,-0.106,0.13
18,6.25,6.23,2.85,2.87,6.54,0.87,14.1,-0.1,-0.095,0.15
19,6.25,6.23,2.85,2.87,6.54,0.87,14.1,-0.1,-0.095,0.15
20,6.25,6.23,2.85,2.87,6.54,0.87,14.1,-0.1,-0.095,0.15
1,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
2,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
3,6.05,6.0,2.64,2.6,5.87,7.27,12.76,0.18,-0.015,0.12
1,5.74,5.65,3.13,3.12,6.44,0.86,14.08,0.11,-0.013,0.09
2,6.6,6.57,2.81,2.82,6.24,0.82,14.07,0.07,-0.005,0.1
3,6.66,6.65,2.65,2.66,6.26,0.64,13.8,0.03,-0.01,0.1
4,6.76,6.72,2.64,2.63,6.33,0.79,14.25,0.02,-0.017,0.09
5,7.11,7.05,2.47,2.46,6.24,0.78,13.74,0.0,-0.02,0.08
6,7.42,7.4,2.21,2.21,6.17,0.78,13.93,-0.03,-0.029,0.07
7,7.19,7.18,2.61,2.62,6.23,0.77,13.93,-0.07,-0.036,0.07
8,7.06,7.06,2.66,2.69,6.18,0.81,13.48,-0.12,-0.04,0.07
9,6.93,6.9,2.55,2.55,6.38,0.74,13.39,-0.14,-0.042,0.07
10,7.01,7.01,2.49,2.52,6.46,0.69,13.42,-0.18,-0.041,0.08
11,7.12,7.09,2.63,2.64,6.41,0.79,13.49,-0.21,-0.039,0.08
12,7.13,7.11,2.65,2.69,6.24,0.76,13.58,-0.23,-0.045,0.09
13,7.48,7.45,2.35,2.39,6.28,0.7,13.79,-0.24,-0.047,0.09
14,7.48,7.46,2.48,2.52,6.16,0.69,13.79,-0.26,-0.049,0.1
15,8.83,8.78,2.04,2.07,6.5,0.54,14.16,-0.3,-0.073,0.11
16,7.68,7.61,2.02,2.06,6.61,0.64,14.12,-0.25,-0.104,0.12
17,6.87,6.82,2.32,2.33,6.58,0.8,14.05,-0.2,-0.109,0.12
18,6.53,6.48,2.83,2.84,6.47,0.82,13.36,-0.17,-0.11,0.12
19,6.33,6.3,2.76,2.77,6.49,0.85,14.46,-0.13,-0.104,0.14
20,6.22,6.16,2.96,2.97,6.42,0.77,13.64,-0.1,-0.1,0.14
21,6.16,6.11,3.03,3.03,6.51,0.88,13.71,-0.1,-0.098,0.14
22,6.16,6.11,3.03,3.03,6.51,0.88,13.71,-0.1,-0.098,0.14
23,6.16,6.11,3.03,3.03,6.51,0.88,13.71,-0.1,-0.098,0.14
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,5.63,5.58,2.46,2.44,6.43,0.99,13.52,0.04,-0.019,0.12
4,5.62,5.56,2.73,2.73,6.42,0.97,13.28,0.04,-0.027,0.13
5,5.82,5.73,2.86,2.86,6.52,1.06,13.78,0.07,-0.024,0.12
6,5.75,5.7,2.53,2.57,6.54,1.0,13.85,0.08,-0.023,0.13
7,5.7,5.64,2.48,2.52,6.47,1.03,13.46,0.05,-0.02,0.12
8,5.64,5.56,3.22,3.23,6.66,1.67,14.83,0.11,-0.013,0.1
9,5.75,5.68,3.08,3.09,6.68,1.84,14.96,0.15,-0.01,0.09
10,6.1,6.04,3.36,3.37,6.27,0.75,13.7,0.19,-0.004,0.1
11,6.37,6.3,3.08,3.05,6.35,1.46,13.86,0.19,-0.003,0.09
12,6.42,6.37,2.74,2.72,6.28,0.86,14.04,0.17,-0.004,0.09
13,6.35,6.31,2.7,2.71,6.3,0.94,14.16,0.1,-0.005,0.09
14,6.59,6.52,2.75,2.76,6.39,0.94,14.13,0.04,-0.006,0.1
15,6.59,6.52,2.81,2.82,6.43,0.8,13.88,0.02,-0.006,0.1
16,6.69,6.65,2.86,2.83,6.28,0.72,14.33,0.05,-0.004,0.09
17,6.86,6.69,2.53,2.57,6.25,0.72,14.48,0.01,-0.019,0.09
18,7.04,6.95,2.59,2.56,6.22,0.65,13.96,0.01,-0.021,0.08
19,7.07,7.02,2.53,2.51,6.36,0.75,13.94,0.0,-0.021,0.07
20,7.39,7.39,2.16,2.16,6.3,0.79,13.71,-0.04,-0.023,0.07
21,7.27,7.26,2.7,2.7,6.19,0.79,13.52,-0.11,-0.041,0.07
22,6.99,6.98,2.44,2.44,6.32,0.73,13.76,-0.14,-0.042,0.07
23,7.03,7.01,2.42,2.44,6.36,0.76,13.54,-0.18,-0.042,0.08
24,7.18,7.16,2.71,2.72,6.39,0.77,13.67,-0.22,-0.039,0.08
25,7.21,7.16,2.82,2.83,6.58,0.68,13.57,-0.22,-0.046,0.08
26,7.54,7.52,2.53,2.56,6.15,0.76,13.77,-0.26,-0.047,0.09
27,8.92,8.89,1.99,2.04,6.34,0.6,14.3,-0.28,-0.06,0.09
28,8.9,8.84,1.98,2.0,6.4,0.56,14.09,-0.29,-0.072,0.1
29,8.51,8.42,2.02,2.04,6.29,0.51,13.8,-0.28,-0.086,0.11
30,7.73,7.66,1.95,1.98,6.21,0.65,13.86,-0.25,-0.102,0.12
31,6.91,6.86,2.29,2.28,6.68,0.77,14.01,-0.19,-0.103,0.12
32,6.67,6.64,2.48,2.5,6.49,0.8,13.72,-0.15,-0.108,0.13
33,6.41,6.36,2.99,2.99,6.38,0.81,13.74,-0.12,-0.104,0.13
34,6.08,6.03,3.05,3.05,6.63,0.89,13.97,-0.1,-0.099,0.14
35,6.08,6.03,3.05,3.05,6.63,0.89,13.97,-0.1,-0.099,0.14
36,6.3,6.27,2.87,2.89,6.59,0.84,14.19,-0.11,-0.097,0.15
1,6.36,6.34,2.47,2.5,6.32,0.7,13.81,0.12,-0.01,0.1
2,6.36,6.34,2.47,2.5,6.32,0.7,13.81,0.12,-0.01,0.1
3,6.36,6.34,2.47,2.5,6.32,0.7,13.81,0.12,-0.01,0.1
4,6.36,6.34,2.47,2.5,6.32,0.7,13.81,0.12,-0.01,0.1
5,7.8,7.78,3.07,3.05,6.77,0.78,14.49,0.05,-0.033,0.08
6,7.96,7.86,2.93,2.68,7.27,1.22,16.63,-0.1,-0.083,0.07
7,7.04,6.97,3.34,3.17,7.2,1.37,15.78,-0.11,-0.102,0.1
8,6.98,6.88,3.19,3.05,7.13,1.33,15.47,-0.06,-0.097,0.11
9,6.79,6.72,3.32,3.22,7.11,1.42,15.31,-0.03,-0.094,0.12
10,6.82,6.74,3.33,3.21,7.11,1.46,15.31,-0.03,-0.093,0.12
11,6.82,6.74,3.33,3.21,7.11,1.46,15.31,-0.03,-0.093,0.12
1,6.87,6.82,2.71,2.72,6.69,1.86,13.43,0.29,0.006,0.12
2,6.87,6.82,2.71,2.72,6.69,1.86,13.43,0.29,0.006,0.12
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.68,6.64,3.01,2.98,6.25,0.75,14.03,0.08,-0.002,0.09
3,7.13,7.04,2.56,2.51,6.34,0.78,14.06,0.0,-0.022,0.07
4,7.3,7.29,2.53,2.54,6.17,0.75,14.49,-0.03,-0.031,0.07
5,7.21,7.19,2.56,2.56,6.26,0.78,13.9,-0.07,-0.036,0.06
6,7.0,6.99,2.72,2.72,6.12,0.77,13.57,-0.11,-0.039,0.07
7,6.98,6.97,2.5,2.51,6.3,0.78,13.34,-0.15,-0.043,0.07
8,7.09,7.09,2.45,2.48,6.35,0.81,13.23,-0.19,-0.039,0.08
9,6.97,6.97,2.44,2.48,6.47,0.74,13.48,-0.18,-0.041,0.08
10,6.97,6.97,2.44,2.48,6.47,0.74,13.48,-0.18,-0.041,0.08
11,7.24,7.2,2.64,2.64,6.4,0.74,13.51,-0.23,-0.042,0.08
12,8.91,8.88,2.02,2.07,6.3,0.62,14.35,-0.28,-0.059,0.1
13,8.82,8.76,2.02,2.04,6.39,0.55,14.24,-0.29,-0.073,0.1
14,8.51,8.43,1.95,1.98,6.62,0.57,14.47,-0.29,-0.087,0.11
15,7.67,7.61,2.04,2.07,6.28,0.66,13.96,-0.26,-0.099,0.12
16,6.56,6.5,2.69,2.7,6.41,0.82,13.4,-0.17,-0.112,0.13
17,6.46,6.39,2.87,2.86,6.34,0.81,13.69,-0.13,-0.107,0.13
18,6.12,6.08,3.08,3.07,6.61,0.85,14.31,-0.09,-0.094,0.14
19,6.09,6.03,3.14,3.13,6.56,0.89,13.49,-0.1,-0.098,0.13
20,6.09,6.03,3.14,3.13,6.56,0.89,13.49,-0.1,-0.098,0.13
21,6.09,6.03,3.14,3.13,6.56,0.89,13.49,-0.1,-0.098,0.13
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,5.63,5.58,2.46,2.44,6.43,0.99,13.52,0.04,-0.019,0.12
4,5.83,5.77,2.77,2.77,6.48,0.98,13.76,0.06,-0.029,0.13
5,5.76,5.7,2.57,2.57,6.55,0.94,14.08,0.05,-0.029,0.13
6,5.63,5.58,2.63,2.65,6.47,1.02,13.27,0.05,-0.014,0.11
7,5.74,5.66,3.18,3.21,6.42,1.02,13.46,0.06,-0.018,0.1
8,5.77,5.63,3.34,3.31,6.28,2.38,13.55,0.13,-0.015,0.08
9,6.25,6.18,3.16,3.15,6.27,1.06,13.54,0.18,-0.006,0.08
10,6.38,6.28,3.03,3.04,6.24,0.74,13.49,0.19,-0.01,0.09
11,6.51,6.48,2.72,2.71,6.16,0.74,13.43,0.17,-0.002,0.09
12,6.32,6.29,2.72,2.74,6.42,0.95,14.22,0.09,-0.004,0.09
13,6.51,6.49,2.77,2.78,6.37,0.94,14.61,0.06,-0.005,0.1
14,6.62,6.57,2.77,2.79,6.22,0.69,14.01,0.01,-0.004,0.11
15,6.7,6.63,2.71,2.72,6.24,0.72,14.06,0.02,-0.01,0.1
16,6.63,6.57,2.74,2.77,6.28,0.71,14.1,0.02,-0.017,0.1
17,6.8,6.75,2.69,2.66,6.23,0.85,13.8,0.02,-0.016,0.09
18,7.19,7.11,2.45,2.44,6.35,0.78,14.07,0.0,-0.021,0.08
19,7.43,7.43,2.07,2.08,6.22,0.78,13.79,-0.04,-0.025,0.06
20,7.25,7.24,2.49,2.47,6.32,0.87,13.72,-0.07,-0.031,0.06
21,7.26,7.26,2.43,2.43,6.22,0.75,13.71,-0.11,-0.038,0.07
22,7.05,7.03,2.42,2.42,6.3,0.74,13.23,-0.14,-0.042,0.07
23,6.98,6.97,2.44,2.47,6.46,0.68,13.52,-0.18,-0.041,0.08
24,7.1,7.07,2.65,2.67,6.29,0.88,13.43,-0.21,-0.04,0.08
25,7.48,7.46,2.31,2.35,6.32,0.7,13.81,-0.25,-0.047,0.09
26,7.57,7.55,2.63,2.66,6.57,0.78,13.85,-0.24,-0.048,0.09
27,8.8,8.76,2.0,2.01,6.42,0.6,14.15,-0.29,-0.071,0.1
28,8.53,8.46,1.95,1.96,6.43,0.49,14.04,-0.29,-0.09,0.11
29,7.64,7.6,2.03,2.07,6.66,0.69,14.21,-0.26,-0.102,0.12
30,6.93,6.87,2.33,2.35,6.48,0.76,13.81,-0.21,-0.112,0.12
31,6.63,6.59,2.71,2.72,6.41,0.81,13.89,-0.16,-0.11,0.12
32,6.43,6.38,2.82,2.81,6.31,0.81,13.54,-0.14,-0.105,0.13
33,6.1,6.06,3.13,3.13,6.44,0.84,13.91,-0.09,-0.096,0.14
34,6.1,6.06,3.13,3.13,6.44,0.84,13.91,-0.09,-0.096,0.14
35,6.1,6.06,3.13,3.13,6.44,0.84,13.91,-0.09,-0.096,0.14
1,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
2,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
3,6.12,6.06,2.54,2.47,5.85,7.21,13.59,0.2,-0.011,0.11
1,5.74,5.65,3.13,3.12,6.44,0.86,14.08,0.11,-0.013,0.09
2,5.74,5.65,3.13,3.12,6.44,0.86,14.08,0.11,-0.013,0.09
3,5.74,5.65,3.13,3.12,6.44,0.86,14.08,0.11,-0.013,0.09
4,6.53,6.51,2.95,2.95,6.21,0.76,13.59,0.06,0.002,0.09
5,6.53,6.51,2.95,2.95,6.21,0.76,13.59,0.06,0.002,0.09
6,7.27,7.26,2.3,2.31,6.14,0.69,13.94,-0.02,-0.03,0.08
7,7.37,7.37,2.46,2.48,6.24,0.75,13.72,-0.08,-0.036,0.07
8,7.25,7.24,2.61,2.62,6.06,0.83,13.8,-0.11,-0.038,0.06
9,7.0,6.96,2.56,2.56,6.3,0.77,13.36,-0.15,-0.042,0.07
10,6.99,6.99,2.47,2.5,6.49,0.8,13.63,-0.18,-0.04,0.08
11,7.12,7.1,2.52,2.54,6.43,0.79,13.6,-0.2,-0.038,0.08
12,7.22,7.2,2.58,2.61,6.2,0.78,13.61,-0.23,-0.044,0.08
13,7.45,7.42,2.52,2.54,6.41,0.77,13.82,-0.26,-0.047,0.09
14,8.84,8.8,2.0,2.04,6.45,0.58,14.19,-0.3,-0.07,0.11
15,8.86,8.78,1.92,1.94,6.16,0.66,14.09,-0.31,-0.072,0.1
16,8.53,8.44,1.98,2.01,6.15,0.59,14.12,-0.28,-0.087,0.11
17,6.86,6.8,2.3,2.31,6.63,0.81,14.02,-0.2,-0.108,0.13
18,6.59,6.53,2.76,2.77,6.36,0.77,13.36,-0.17,-0.111,0.12
19,6.36,6.3,3.01,3.02,6.5,0.86,13.6,-0.13,-0.105,0.13
20,6.09,6.03,3.02,3.02,6.47,0.81,14.06,-0.11,-0.098,0.14
21,6.06,6.0,3.08,3.08,6.55,0.89,13.58,-0.1,-0.099,0.14
22,6.06,6.0,3.08,3.08,6.55,0.89,13.58,-0.1,-0.099,0.14
23,6.06,6.0,3.08,3.08,6.55,0.89,13.58,-0.1,-0.099,0.14
1,6.29,6.27,2.35,2.43,6.72,1.33,15.03,-0.05,0.029,0.12
